12 / 09 / 2023 09: 17: 42.624,#,142,18.50
12 / 09 / 2023 09: 17: 43.578,#,142,18.75
12 / 09 / 2023 09: 17: 44.574,#,142,18.75
12 / 09 / 2023 09: 17: 45.613,#,142,18.50
12 / 09 / 2023 09: 17: 46.606,#,142,18.25
12 / 09 / 2023 09: 17: 47.576,#,142,18.75
12 / 09 / 2023 09: 17: 48.578,#,142,18.50
12 / 09 / 2023 09: 17: 49.575,#,142,18.25
12 / 09 / 2023 09: 17: 50.575,#,142,18.25
12 / 09 / 2023 09: 17: 51.576,#,142,18.75
12 / 09 / 2023 09: 17: 52.575,#,142,18.75
12 / 09 / 2023 09: 17: 53.575,#,142,18.25
12 / 09 / 2023 09: 17: 54.577,#,142,18.75
12 / 09 / 2023 09: 17: 55.574,#,142,18.75
12 / 09 / 2023 09: 17: 56.575,#,181,18.75
12 / 09 / 2023 09: 17: 57.575,#,268,18.75
12 / 09 / 2023 09: 17: 58.577,#,292,18.75
12 / 09 / 2023 09: 17: 59.574,#,284,18.75
12 / 09 / 2023 09: 18: 00.587,#,335,18.50
12 / 09 / 2023 09: 18: 01.575,#,339,18.75
12 / 09 / 2023 09: 18: 02.576,#,401,18.75
12 / 09 / 2023 09: 18: 03.576,#,409,18.75
12 / 09 / 2023 09: 18: 04.575,#,400,18.75
12 / 09 / 2023 09: 18: 05.576,#,381,18.75
12 / 09 / 2023 09: 18: 06.576,#,367,18.50
12 / 09 / 2023 09: 18: 07.575,#,362,18.00
12 / 09 / 2023 09: 18: 08.576,#,310,18.75
12 / 09 / 2023 09: 18: 09.575,#,220,18.75
12 / 09 / 2023 09: 18: 10.577,#,181,18.75
12 / 09 / 2023 09: 18: 11.577,#,181,18.25
12 / 09 / 2023 09: 18: 12.575,#,154,18.75
12 / 09 / 2023 09: 18: 13.575,#,142,18.75
12 / 09 / 2023 09: 18: 14.576,#,142,18.25
12 / 09 / 2023 09: 18: 15.576,#,142,18.75
12 / 09 / 2023 09: 18: 16.575,#,142,18.75
12 / 09 / 2023 09: 18: 17.575,#,142,18.75
12 / 09 / 2023 09: 18: 18.576,#,142,18.75
12 / 09 / 2023 09: 18: 19.575,#,142,18.75
12 / 09 / 2023 09: 18: 20.575,#,142,18.75
12 / 09 / 2023 09: 18: 21.575,#,142,18.75
12 / 09 / 2023 09: 18: 22.578,#,142,18.75
12 / 09 / 2023 09: 18: 23.577,#,142,18.75
12 / 09 / 2023 09: 18: 24.576,#,142,18.75
12 / 09 / 2023 09: 18: 25.578,#,142,18.25
