12 / 09 / 2023 10: 31: 46.586,#,142,17.50
12 / 09 / 2023 10: 31: 47.586,#,142,17.50
12 / 09 / 2023 10: 31: 48.584,#,142,17.50
12 / 09 / 2023 10: 31: 49.585,#,142,17.25
12 / 09 / 2023 10: 31: 50.586,#,142,17.50
12 / 09 / 2023 10: 31: 51.585,#,142,17.50
12 / 09 / 2023 10: 31: 52.584,#,142,17.25
12 / 09 / 2023 10: 31: 53.585,#,142,17.00
12 / 09 / 2023 10: 31: 54.585,#,142,17.50
12 / 09 / 2023 10: 31: 55.585,#,142,17.50
12 / 09 / 2023 10: 31: 56.584,#,142,17.00
12 / 09 / 2023 10: 31: 57.587,#,142,17.50
12 / 09 / 2023 10: 31: 58.585,#,142,17.50
12 / 09 / 2023 10: 31: 59.585,#,142,17.50
12 / 09 / 2023 10: 32: 00.585,#,142,17.50
12 / 09 / 2023 10: 32: 01.586,#,142,17.50
12 / 09 / 2023 10: 32: 02.586,#,142,17.50
12 / 09 / 2023 10: 32: 03.585,#,142,17.50
12 / 09 / 2023 10: 32: 04.585,#,142,17.50
12 / 09 / 2023 10: 32: 05.585,#,142,17.50
12 / 09 / 2023 10: 32: 06.585,#,173,17.50
12 / 09 / 2023 10: 32: 07.586,#,241,17.50
12 / 09 / 2023 10: 32: 08.585,#,248,17.50
12 / 09 / 2023 10: 32: 09.596,#,258,17.50
12 / 09 / 2023 10: 32: 10.586,#,265,17.00
12 / 09 / 2023 10: 32: 11.587,#,277,17.50
12 / 09 / 2023 10: 32: 12.585,#,280,17.50
12 / 09 / 2023 10: 32: 13.585,#,297,17.25
12 / 09 / 2023 10: 32: 14.587,#,297,17.00
12 / 09 / 2023 10: 32: 15.585,#,333,17.50
12 / 09 / 2023 10: 32: 16.585,#,326,17.50
12 / 09 / 2023 10: 32: 17.586,#,331,17.25
12 / 09 / 2023 10: 32: 18.585,#,295,17.50
12 / 09 / 2023 10: 32: 19.586,#,286,17.50
12 / 09 / 2023 10: 32: 20.586,#,264,17.50
12 / 09 / 2023 10: 32: 21.587,#,210,17.50
12 / 09 / 2023 10: 32: 22.586,#,170,17.50
12 / 09 / 2023 10: 32: 23.589,#,160,17.50
12 / 09 / 2023 10: 32: 24.587,#,142,17.50
12 / 09 / 2023 10: 32: 25.585,#,142,17.50
12 / 09 / 2023 10: 32: 26.585,#,142,17.50
12 / 09 / 2023 10: 32: 27.590,#,142,17.50
12 / 09 / 2023 10: 32: 28.585,#,142,17.00
12 / 09 / 2023 10: 32: 29.586,#,142,17.50
12 / 09 / 2023 10: 32: 30.586,#,142,17.50
12 / 09 / 2023 10: 32: 31.588,#,142,17.00
12 / 09 / 2023 10: 32: 32.586,#,142,17.50
12 / 09 / 2023 10: 32: 33.587,#,142,17.50
12 / 09 / 2023 10: 32: 34.586,#,142,17.25
12 / 09 / 2023 10: 32: 35.587,#,142,17.00
12 / 09 / 2023 10: 32: 36.588,#,142,17.50
12 / 09 / 2023 10: 32: 37.586,#,142,17.50
12 / 09 / 2023 10: 32: 38.586,#,142,17.00
12 / 09 / 2023 10: 32: 39.587,#,142,17.50
12 / 09 / 2023 10: 32: 40.587,#,142,17.50
12 / 09 / 2023 10: 32: 41.586,#,142,17.50
12 / 09 / 2023 10: 32: 42.585,#,142,17.50
12 / 09 / 2023 10: 32: 43.587,#,142,17.50
12 / 09 / 2023 10: 32: 44.585,#,142,17.50
12 / 09 / 2023 10: 32: 45.586,#,142,17.50
12 / 09 / 2023 10: 32: 46.587,#,142,17.50
12 / 09 / 2023 10: 32: 47.585,#,142,17.00
12 / 09 / 2023 10: 32: 48.585,#,142,17.50
12 / 09 / 2023 10: 32: 49.587,#,142,17.00
12 / 09 / 2023 10: 32: 50.585,#,142,17.50
12 / 09 / 2023 10: 32: 51.587,#,152,17.50
12 / 09 / 2023 10: 32: 52.585,#,183,17.00
12 / 09 / 2023 10: 32: 53.586,#,231,17.50
12 / 09 / 2023 10: 32: 54.587,#,238,17.50
12 / 09 / 2023 10: 32: 55.588,#,247,17.50
12 / 09 / 2023 10: 32: 56.586,#,258,17.00
12 / 09 / 2023 10: 32: 57.588,#,283,17.50
12 / 09 / 2023 10: 32: 58.586,#,292,17.50
12 / 09 / 2023 10: 32: 59.586,#,291,17.00
12 / 09 / 2023 10: 33: 00.587,#,289,17.50
12 / 09 / 2023 10: 33: 01.587,#,284,17.50
12 / 09 / 2023 10: 33: 02.585,#,289,17.50
12 / 09 / 2023 10: 33: 03.587,#,318,17.50
12 / 09 / 2023 10: 33: 04.590,#,318,17.50
12 / 09 / 2023 10: 33: 05.585,#,323,17.50
12 / 09 / 2023 10: 33: 06.585,#,306,17.50
12 / 09 / 2023 10: 33: 07.587,#,281,17.50
12 / 09 / 2023 10: 33: 08.585,#,257,17.50
12 / 09 / 2023 10: 33: 09.586,#,194,17.50
12 / 09 / 2023 10: 33: 10.586,#,146,17.00
12 / 09 / 2023 10: 33: 11.587,#,142,17.50
12 / 09 / 2023 10: 33: 12.586,#,142,17.50
12 / 09 / 2023 10: 33: 13.586,#,142,17.00
12 / 09 / 2023 10: 33: 14.586,#,142,17.25
12 / 09 / 2023 10: 33: 15.587,#,142,17.50
12 / 09 / 2023 10: 33: 16.585,#,142,17.50
12 / 09 / 2023 10: 33: 17.587,#,142,17.00
12 / 09 / 2023 10: 33: 18.585,#,142,17.50
12 / 09 / 2023 10: 33: 19.592,#,142,17.50
12 / 09 / 2023 10: 33: 20.587,#,142,17.50
12 / 09 / 2023 10: 33: 21.587,#,142,17.50
12 / 09 / 2023 10: 33: 22.585,#,142,17.50
12 / 09 / 2023 10: 33: 23.585,#,180,17.50
12 / 09 / 2023 10: 33: 24.589,#,238,17.50
12 / 09 / 2023 10: 33: 25.589,#,244,17.50
12 / 09 / 2023 10: 33: 26.586,#,271,17.50
12 / 09 / 2023 10: 33: 27.586,#,286,17.50
12 / 09 / 2023 10: 33: 28.586,#,293,17.50
12 / 09 / 2023 10: 33: 29.587,#,310,17.50
12 / 09 / 2023 10: 33: 30.588,#,312,17.50
12 / 09 / 2023 10: 33: 31.587,#,276,17.00
12 / 09 / 2023 10: 33: 32.586,#,252,17.50
12 / 09 / 2023 10: 33: 33.585,#,150,17.50
12 / 09 / 2023 10: 33: 34.587,#,146,17.50
12 / 09 / 2023 10: 33: 35.587,#,142,17.25
12 / 09 / 2023 10: 33: 36.586,#,142,17.50
12 / 09 / 2023 10: 33: 37.586,#,142,17.50
12 / 09 / 2023 10: 33: 38.585,#,142,17.00
12 / 09 / 2023 10: 33: 39.590,#,142,17.50
12 / 09 / 2023 10: 33: 40.587,#,142,17.50
12 / 09 / 2023 10: 33: 41.586,#,142,17.50
12 / 09 / 2023 10: 33: 42.586,#,142,17.50
12 / 09 / 2023 10: 33: 43.587,#,142,17.50
12 / 09 / 2023 10: 33: 44.586,#,142,17.50
12 / 09 / 2023 10: 33: 45.587,#,142,17.50
12 / 09 / 2023 10: 33: 46.588,#,142,17.50
12 / 09 / 2023 10: 33: 47.586,#,142,17.50
12 / 09 / 2023 10: 33: 48.586,#,142,17.50
12 / 09 / 2023 10: 33: 49.587,#,142,17.00
12 / 09 / 2023 10: 33: 50.587,#,142,17.50
12 / 09 / 2023 10: 33: 51.586,#,154,17.50
12 / 09 / 2023 10: 33: 52.585,#,225,17.00
12 / 09 / 2023 10: 33: 53.589,#,234,17.50
12 / 09 / 2023 10: 33: 54.587,#,271,17.50
12 / 09 / 2023 10: 33: 55.586,#,288,17.25
12 / 09 / 2023 10: 33: 56.590,#,272,17.00
12 / 09 / 2023 10: 33: 57.586,#,304,17.50
12 / 09 / 2023 10: 33: 58.586,#,305,17.50
12 / 09 / 2023 10: 33: 59.586,#,282,17.00
12 / 09 / 2023 10: 34: 00.586,#,254,17.50
12 / 09 / 2023 10: 34: 01.586,#,177,17.50
12 / 09 / 2023 10: 34: 02.585,#,142,17.50
12 / 09 / 2023 10: 34: 03.587,#,142,17.50
12 / 09 / 2023 10: 34: 04.586,#,142,17.50
12 / 09 / 2023 10: 34: 05.587,#,142,17.50
12 / 09 / 2023 10: 34: 06.587,#,142,17.50
12 / 09 / 2023 10: 34: 07.588,#,142,17.50
12 / 09 / 2023 10: 34: 08.586,#,142,17.50
12 / 09 / 2023 10: 34: 09.587,#,142,17.50
12 / 09 / 2023 10: 34: 10.587,#,142,17.25
12 / 09 / 2023 10: 34: 11.587,#,142,17.50
12 / 09 / 2023 10: 34: 12.586,#,142,17.50
12 / 09 / 2023 10: 34: 13.589,#,206,17.25
12 / 09 / 2023 10: 34: 14.586,#,240,17.50
12 / 09 / 2023 10: 34: 15.585,#,258,17.50
12 / 09 / 2023 10: 34: 16.586,#,295,17.50
12 / 09 / 2023 10: 34: 17.587,#,291,17.00
12 / 09 / 2023 10: 34: 18.586,#,310,17.50
12 / 09 / 2023 10: 34: 19.586,#,297,17.50
12 / 09 / 2023 10: 34: 20.586,#,284,17.00
12 / 09 / 2023 10: 34: 21.586,#,253,17.50
12 / 09 / 2023 10: 34: 22.586,#,173,17.50
12 / 09 / 2023 10: 34: 23.586,#,142,17.50
12 / 09 / 2023 10: 34: 24.586,#,142,17.50
12 / 09 / 2023 10: 34: 25.587,#,142,17.50
12 / 09 / 2023 10: 34: 26.587,#,142,17.50
12 / 09 / 2023 10: 34: 27.587,#,142,17.50
12 / 09 / 2023 10: 34: 28.586,#,142,17.50
12 / 09 / 2023 10: 34: 29.589,#,142,17.50
12 / 09 / 2023 10: 34: 30.586,#,142,17.50
12 / 09 / 2023 10: 34: 31.587,#,142,17.25
12 / 09 / 2023 10: 34: 32.586,#,142,17.25
12 / 09 / 2023 10: 34: 33.587,#,142,17.50
12 / 09 / 2023 10: 34: 34.586,#,142,17.00
12 / 09 / 2023 10: 34: 35.586,#,142,17.00
12 / 09 / 2023 10: 34: 36.586,#,142,17.50
12 / 09 / 2023 10: 34: 37.589,#,176,17.50
12 / 09 / 2023 10: 34: 38.586,#,239,17.00
12 / 09 / 2023 10: 34: 39.592,#,232,17.50
12 / 09 / 2023 10: 34: 40.587,#,256,17.50
12 / 09 / 2023 10: 34: 41.586,#,292,17.50
12 / 09 / 2023 10: 34: 42.587,#,285,17.50
12 / 09 / 2023 10: 34: 43.588,#,308,17.50
12 / 09 / 2023 10: 34: 44.586,#,284,17.50
12 / 09 / 2023 10: 34: 45.586,#,243,17.50
12 / 09 / 2023 10: 34: 46.587,#,151,17.50
12 / 09 / 2023 10: 34: 47.586,#,142,17.50
12 / 09 / 2023 10: 34: 48.585,#,142,17.50
12 / 09 / 2023 10: 34: 49.586,#,142,17.50
12 / 09 / 2023 10: 34: 50.586,#,142,17.50
12 / 09 / 2023 10: 34: 51.586,#,142,17.50
12 / 09 / 2023 10: 34: 52.586,#,142,17.25
12 / 09 / 2023 10: 34: 53.586,#,142,17.50
12 / 09 / 2023 10: 34: 54.588,#,142,17.50
12 / 09 / 2023 10: 34: 55.587,#,142,17.25
12 / 09 / 2023 10: 34: 56.586,#,142,17.25
12 / 09 / 2023 10: 34: 57.587,#,142,17.50
12 / 09 / 2023 10: 34: 58.586,#,142,17.50
12 / 09 / 2023 10: 34: 59.587,#,142,17.00
12 / 09 / 2023 10: 35: 00.587,#,182,17.50
12 / 09 / 2023 10: 35: 01.587,#,245,17.50
12 / 09 / 2023 10: 35: 02.586,#,262,17.50
12 / 09 / 2023 10: 35: 03.586,#,282,17.50
12 / 09 / 2023 10: 35: 04.588,#,278,17.50
12 / 09 / 2023 10: 35: 05.587,#,302,17.50
12 / 09 / 2023 10: 35: 06.586,#,295,17.50
12 / 09 / 2023 10: 35: 07.587,#,273,17.50
12 / 09 / 2023 10: 35: 08.587,#,202,17.50
12 / 09 / 2023 10: 35: 09.587,#,144,17.50
12 / 09 / 2023 10: 35: 10.586,#,142,17.25
12 / 09 / 2023 10: 35: 11.587,#,142,17.50
12 / 09 / 2023 10: 35: 12.586,#,142,17.50
12 / 09 / 2023 10: 35: 13.588,#,142,17.25
12 / 09 / 2023 10: 35: 14.586,#,142,17.50
12 / 09 / 2023 10: 35: 15.588,#,142,17.50
12 / 09 / 2023 10: 35: 16.587,#,142,17.25
12 / 09 / 2023 10: 35: 17.586,#,142,17.25
12 / 09 / 2023 10: 35: 18.587,#,142,17.50
12 / 09 / 2023 10: 35: 19.586,#,142,17.50
12 / 09 / 2023 10: 35: 20.586,#,142,17.25
12 / 09 / 2023 10: 35: 21.588,#,142,17.50
12 / 09 / 2023 10: 35: 22.585,#,142,17.50
12 / 09 / 2023 10: 35: 23.590,#,142,17.50
12 / 09 / 2023 10: 35: 24.588,#,165,17.50
12 / 09 / 2023 10: 35: 25.590,#,230,17.50
12 / 09 / 2023 10: 35: 26.588,#,247,17.50
12 / 09 / 2023 10: 35: 27.589,#,248,17.50
12 / 09 / 2023 10: 35: 28.586,#,289,17.50
12 / 09 / 2023 10: 35: 29.589,#,284,17.50
12 / 09 / 2023 10: 35: 30.588,#,325,17.50
12 / 09 / 2023 10: 35: 31.586,#,326,17.00
12 / 09 / 2023 10: 35: 32.586,#,331,17.50
12 / 09 / 2023 10: 35: 33.588,#,309,17.50
12 / 09 / 2023 10: 35: 34.586,#,270,17.25
12 / 09 / 2023 10: 35: 35.588,#,200,17.50
12 / 09 / 2023 10: 35: 36.588,#,155,17.50
12 / 09 / 2023 10: 35: 37.587,#,142,17.50
12 / 09 / 2023 10: 35: 38.587,#,142,17.50
12 / 09 / 2023 10: 35: 39.586,#,142,17.50
12 / 09 / 2023 10: 35: 40.588,#,142,17.50
12 / 09 / 2023 10: 35: 41.590,#,142,17.00
12 / 09 / 2023 10: 35: 42.587,#,142,17.50
12 / 09 / 2023 10: 35: 43.586,#,142,17.50
12 / 09 / 2023 10: 35: 44.588,#,142,17.50
12 / 09 / 2023 10: 35: 45.586,#,142,17.50
12 / 09 / 2023 10: 35: 46.585,#,142,17.50
12 / 09 / 2023 10: 35: 47.586,#,142,17.50
12 / 09 / 2023 10: 35: 48.586,#,142,17.50
12 / 09 / 2023 10: 35: 49.589,#,142,17.50
12 / 09 / 2023 10: 35: 50.587,#,142,17.50
12 / 09 / 2023 10: 35: 51.587,#,142,17.50
12 / 09 / 2023 10: 35: 52.586,#,142,17.00
12 / 09 / 2023 10: 35: 53.588,#,142,17.50
12 / 09 / 2023 10: 35: 54.588,#,142,17.50
12 / 09 / 2023 10: 35: 55.590,#,142,17.00
12 / 09 / 2023 10: 35: 56.588,#,142,17.50
12 / 09 / 2023 10: 35: 57.590,#,172,17.50
12 / 09 / 2023 10: 35: 58.586,#,206,17.50
12 / 09 / 2023 10: 35: 59.587,#,236,17.25
12 / 09 / 2023 10: 36: 00.588,#,271,17.50
12 / 09 / 2023 10: 36: 01.588,#,299,17.50
12 / 09 / 2023 10: 36: 02.586,#,298,17.50
12 / 09 / 2023 10: 36: 03.587,#,330,17.50
12 / 09 / 2023 10: 36: 04.586,#,338,17.50
12 / 09 / 2023 10: 36: 05.587,#,335,17.50
12 / 09 / 2023 10: 36: 06.587,#,315,17.50
12 / 09 / 2023 10: 36: 07.588,#,278,17.50
12 / 09 / 2023 10: 36: 08.586,#,191,17.50
12 / 09 / 2023 10: 36: 09.586,#,148,17.50
12 / 09 / 2023 10: 36: 10.587,#,142,17.50
12 / 09 / 2023 10: 36: 11.586,#,142,17.50
12 / 09 / 2023 10: 36: 12.587,#,142,17.50
12 / 09 / 2023 10: 36: 13.588,#,142,17.25
12 / 09 / 2023 10: 36: 14.586,#,142,17.50
12 / 09 / 2023 10: 36: 15.588,#,142,17.50
12 / 09 / 2023 10: 36: 16.586,#,142,17.25
12 / 09 / 2023 10: 36: 17.587,#,142,17.50
12 / 09 / 2023 10: 36: 18.586,#,142,17.50
12 / 09 / 2023 10: 36: 19.591,#,142,17.50
12 / 09 / 2023 10: 36: 20.587,#,142,17.00
12 / 09 / 2023 10: 36: 21.586,#,142,17.50
12 / 09 / 2023 10: 36: 22.586,#,142,17.50
12 / 09 / 2023 10: 36: 23.588,#,142,17.50
12 / 09 / 2023 10: 36: 24.586,#,142,17.50
12 / 09 / 2023 10: 36: 25.588,#,190,17.50
12 / 09 / 2023 10: 36: 26.588,#,235,17.50
12 / 09 / 2023 10: 36: 27.592,#,241,17.50
12 / 09 / 2023 10: 36: 28.586,#,270,17.50
12 / 09 / 2023 10: 36: 29.590,#,279,17.50
12 / 09 / 2023 10: 36: 30.588,#,289,17.50
12 / 09 / 2023 10: 36: 31.589,#,327,17.25
12 / 09 / 2023 10: 36: 32.587,#,331,17.50
12 / 09 / 2023 10: 36: 33.588,#,297,17.50
12 / 09 / 2023 10: 36: 34.587,#,245,17.25
12 / 09 / 2023 10: 36: 35.587,#,167,17.50
12 / 09 / 2023 10: 36: 36.588,#,159,17.50
12 / 09 / 2023 10: 36: 37.587,#,142,17.25
12 / 09 / 2023 10: 36: 38.587,#,142,17.25
12 / 09 / 2023 10: 36: 39.587,#,142,17.50
12 / 09 / 2023 10: 36: 40.588,#,142,17.50
12 / 09 / 2023 10: 36: 41.587,#,142,17.25
12 / 09 / 2023 10: 36: 42.586,#,142,17.50
12 / 09 / 2023 10: 36: 43.588,#,142,17.50
12 / 09 / 2023 10: 36: 44.587,#,142,17.50
12 / 09 / 2023 10: 36: 45.587,#,142,17.50
