12 / 09 / 2023 09: 47: 39.584,#,260,18.75
12 / 09 / 2023 09: 47: 40.586,#,244,18.75
12 / 09 / 2023 09: 47: 41.584,#,268,18.25
12 / 09 / 2023 09: 47: 42.591,#,279,18.75
12 / 09 / 2023 09: 47: 43.586,#,247,18.75
12 / 09 / 2023 09: 47: 44.585,#,215,18.75
12 / 09 / 2023 09: 47: 45.587,#,153,18.75
12 / 09 / 2023 09: 47: 46.587,#,142,18.75
12 / 09 / 2023 09: 47: 47.585,#,142,18.75
12 / 09 / 2023 09: 47: 48.586,#,142,18.75
12 / 09 / 2023 09: 47: 49.585,#,142,18.75
12 / 09 / 2023 09: 47: 50.590,#,142,18.75
12 / 09 / 2023 09: 47: 51.587,#,142,18.75
12 / 09 / 2023 09: 47: 52.585,#,142,18.75
12 / 09 / 2023 09: 47: 53.586,#,142,18.75
12 / 09 / 2023 09: 47: 54.586,#,142,18.50
12 / 09 / 2023 09: 47: 55.586,#,142,18.25
12 / 09 / 2023 09: 47: 56.585,#,142,18.75
12 / 09 / 2023 09: 47: 57.586,#,142,18.75
12 / 09 / 2023 09: 47: 58.584,#,142,18.75
12 / 09 / 2023 09: 47: 59.585,#,142,18.25
12 / 09 / 2023 09: 48: 00.585,#,142,18.75
12 / 09 / 2023 09: 48: 01.585,#,142,18.75
12 / 09 / 2023 09: 48: 02.587,#,142,18.25
12 / 09 / 2023 09: 48: 03.590,#,142,18.75
12 / 09 / 2023 09: 48: 04.586,#,142,18.75
12 / 09 / 2023 09: 48: 05.589,#,142,18.75
12 / 09 / 2023 09: 48: 06.585,#,142,18.75
12 / 09 / 2023 09: 48: 07.589,#,142,18.75
12 / 09 / 2023 09: 48: 08.587,#,142,18.75
12 / 09 / 2023 09: 48: 09.589,#,142,18.75
12 / 09 / 2023 09: 48: 10.586,#,142,18.75
12 / 09 / 2023 09: 48: 11.588,#,142,18.75
12 / 09 / 2023 09: 48: 12.586,#,142,18.75
12 / 09 / 2023 09: 48: 13.585,#,142,18.75
12 / 09 / 2023 09: 48: 14.585,#,142,18.75
12 / 09 / 2023 09: 48: 15.585,#,142,18.75
12 / 09 / 2023 09: 48: 16.587,#,142,18.25
12 / 09 / 2023 09: 48: 17.586,#,142,18.75
12 / 09 / 2023 09: 48: 18.589,#,142,18.75
12 / 09 / 2023 09: 48: 19.590,#,142,18.75
12 / 09 / 2023 09: 48: 20.586,#,142,18.25
12 / 09 / 2023 09: 48: 21.586,#,142,18.75
12 / 09 / 2023 09: 48: 22.585,#,142,18.75
12 / 09 / 2023 09: 48: 23.586,#,142,18.25
12 / 09 / 2023 09: 48: 24.585,#,142,18.75
12 / 09 / 2023 09: 48: 25.589,#,142,18.75
12 / 09 / 2023 09: 48: 26.587,#,142,18.75
12 / 09 / 2023 09: 48: 27.586,#,160,18.75
12 / 09 / 2023 09: 48: 28.585,#,183,18.75
12 / 09 / 2023 09: 48: 29.586,#,277,18.75
12 / 09 / 2023 09: 48: 30.587,#,330,18.75
12 / 09 / 2023 09: 48: 31.587,#,341,18.75
12 / 09 / 2023 09: 48: 32.587,#,361,18.75
12 / 09 / 2023 09: 48: 33.586,#,363,18.75
12 / 09 / 2023 09: 48: 34.593,#,331,18.25
12 / 09 / 2023 09: 48: 35.585,#,298,18.75
12 / 09 / 2023 09: 48: 36.586,#,298,18.75
12 / 09 / 2023 09: 48: 37.585,#,309,18.25
12 / 09 / 2023 09: 48: 38.587,#,281,18.75
12 / 09 / 2023 09: 48: 39.586,#,254,18.75
12 / 09 / 2023 09: 48: 40.585,#,247,18.75
12 / 09 / 2023 09: 48: 41.585,#,206,17.25
12 / 09 / 2023 09: 48: 42.589,#,142,18.75
12 / 09 / 2023 09: 48: 43.586,#,142,18.75
12 / 09 / 2023 09: 48: 44.585,#,142,18.25
12 / 09 / 2023 09: 48: 45.585,#,142,18.75
12 / 09 / 2023 09: 48: 46.586,#,142,18.75
12 / 09 / 2023 09: 48: 47.586,#,142,18.75
12 / 09 / 2023 09: 48: 48.587,#,142,18.75
12 / 09 / 2023 09: 48: 49.587,#,142,18.75
12 / 09 / 2023 09: 48: 50.586,#,142,18.75
12 / 09 / 2023 09: 48: 51.585,#,142,18.75
12 / 09 / 2023 09: 48: 52.586,#,142,18.75
12 / 09 / 2023 09: 48: 53.586,#,142,18.75
12 / 09 / 2023 09: 48: 54.585,#,142,18.50
12 / 09 / 2023 09: 48: 55.585,#,152,18.00
12 / 09 / 2023 09: 48: 56.589,#,165,18.75
12 / 09 / 2023 09: 48: 57.586,#,172,18.75
12 / 09 / 2023 09: 48: 58.586,#,194,18.00
12 / 09 / 2023 09: 48: 59.586,#,258,18.25
12 / 09 / 2023 09: 49: 00.586,#,299,18.75
12 / 09 / 2023 09: 49: 01.587,#,338,18.75
12 / 09 / 2023 09: 49: 02.585,#,340,18.25
12 / 09 / 2023 09: 49: 03.585,#,352,18.75
12 / 09 / 2023 09: 49: 04.586,#,361,18.75
12 / 09 / 2023 09: 49: 05.586,#,345,18.25
12 / 09 / 2023 09: 49: 06.587,#,318,18.75
12 / 09 / 2023 09: 49: 07.591,#,297,18.75
12 / 09 / 2023 09: 49: 08.586,#,305,18.75
12 / 09 / 2023 09: 49: 09.590,#,305,18.75
12 / 09 / 2023 09: 49: 10.587,#,285,18.75
12 / 09 / 2023 09: 49: 11.586,#,281,18.75
12 / 09 / 2023 09: 49: 12.586,#,258,18.75
12 / 09 / 2023 09: 49: 13.586,#,237,18.75
12 / 09 / 2023 09: 49: 14.586,#,263,18.75
12 / 09 / 2023 09: 49: 15.585,#,230,18.75
12 / 09 / 2023 09: 49: 16.586,#,142,18.00
12 / 09 / 2023 09: 49: 17.586,#,142,18.75
12 / 09 / 2023 09: 49: 18.587,#,142,18.75
12 / 09 / 2023 09: 49: 19.586,#,142,18.25
12 / 09 / 2023 09: 49: 20.590,#,142,18.25
12 / 09 / 2023 09: 49: 21.586,#,142,18.75
12 / 09 / 2023 09: 49: 22.586,#,142,18.75
12 / 09 / 2023 09: 49: 23.587,#,142,18.25
12 / 09 / 2023 09: 49: 24.587,#,142,18.75
12 / 09 / 2023 09: 49: 25.589,#,142,18.75
12 / 09 / 2023 09: 49: 26.586,#,142,18.75
12 / 09 / 2023 09: 49: 27.587,#,142,18.75
12 / 09 / 2023 09: 49: 28.586,#,142,18.75
12 / 09 / 2023 09: 49: 29.586,#,142,18.75
12 / 09 / 2023 09: 49: 30.587,#,142,18.75
12 / 09 / 2023 09: 49: 31.589,#,151,18.75
12 / 09 / 2023 09: 49: 32.585,#,170,18.75
12 / 09 / 2023 09: 49: 33.590,#,186,18.75
12 / 09 / 2023 09: 49: 34.587,#,206,18.75
12 / 09 / 2023 09: 49: 35.586,#,266,18.75
12 / 09 / 2023 09: 49: 36.587,#,298,18.75
12 / 09 / 2023 09: 49: 37.586,#,336,18.00
12 / 09 / 2023 09: 49: 38.585,#,338,18.75
12 / 09 / 2023 09: 49: 39.586,#,347,18.75
12 / 09 / 2023 09: 49: 40.587,#,360,18.25
12 / 09 / 2023 09: 49: 41.587,#,310,18.25
12 / 09 / 2023 09: 49: 42.587,#,289,18.75
12 / 09 / 2023 09: 49: 43.587,#,295,18.75
12 / 09 / 2023 09: 49: 44.586,#,265,18.25
12 / 09 / 2023 09: 49: 45.586,#,232,18.75
12 / 09 / 2023 09: 49: 46.586,#,256,18.75
12 / 09 / 2023 09: 49: 47.587,#,220,18.75
12 / 09 / 2023 09: 49: 48.586,#,142,18.75
12 / 09 / 2023 09: 49: 49.587,#,142,18.75
12 / 09 / 2023 09: 49: 50.586,#,142,18.75
12 / 09 / 2023 09: 49: 51.586,#,142,18.75
12 / 09 / 2023 09: 49: 52.586,#,142,18.75
12 / 09 / 2023 09: 49: 53.587,#,142,18.75
12 / 09 / 2023 09: 49: 54.585,#,142,18.75
12 / 09 / 2023 09: 49: 55.586,#,142,18.25
12 / 09 / 2023 09: 49: 56.587,#,142,18.50
12 / 09 / 2023 09: 49: 57.586,#,142,18.75
12 / 09 / 2023 09: 49: 58.585,#,142,18.25
12 / 09 / 2023 09: 49: 59.586,#,142,18.75
12 / 09 / 2023 09: 50: 00.587,#,142,18.75
12 / 09 / 2023 09: 50: 01.586,#,142,18.25
12 / 09 / 2023 09: 50: 02.587,#,142,18.25
12 / 09 / 2023 09: 50: 03.586,#,142,18.75
12 / 09 / 2023 09: 50: 04.591,#,142,18.75
12 / 09 / 2023 09: 50: 05.586,#,142,18.25
12 / 09 / 2023 09: 50: 06.586,#,142,18.75
12 / 09 / 2023 09: 50: 07.585,#,142,18.75
12 / 09 / 2023 09: 50: 08.586,#,142,18.75
12 / 09 / 2023 09: 50: 09.586,#,142,18.75
12 / 09 / 2023 09: 50: 10.586,#,142,18.75
12 / 09 / 2023 09: 50: 11.585,#,142,18.75
12 / 09 / 2023 09: 50: 12.586,#,152,18.50
12 / 09 / 2023 09: 50: 13.586,#,168,18.75
12 / 09 / 2023 09: 50: 14.587,#,229,18.75
12 / 09 / 2023 09: 50: 15.586,#,302,18.75
12 / 09 / 2023 09: 50: 16.587,#,318,18.25
12 / 09 / 2023 09: 50: 17.590,#,339,18.75
12 / 09 / 2023 09: 50: 18.587,#,348,18.75
12 / 09 / 2023 09: 50: 19.591,#,347,18.25
12 / 09 / 2023 09: 50: 20.586,#,341,18.75
12 / 09 / 2023 09: 50: 21.587,#,348,18.75
12 / 09 / 2023 09: 50: 22.587,#,338,18.75
12 / 09 / 2023 09: 50: 23.588,#,310,18.25
12 / 09 / 2023 09: 50: 24.588,#,293,18.75
12 / 09 / 2023 09: 50: 25.587,#,284,18.75
12 / 09 / 2023 09: 50: 26.587,#,268,18.25
12 / 09 / 2023 09: 50: 27.590,#,282,18.75
12 / 09 / 2023 09: 50: 28.586,#,280,18.75
12 / 09 / 2023 09: 50: 29.586,#,272,18.75
12 / 09 / 2023 09: 50: 30.586,#,281,18.50
12 / 09 / 2023 09: 50: 31.586,#,284,18.75
12 / 09 / 2023 09: 50: 32.586,#,296,18.75
12 / 09 / 2023 09: 50: 33.587,#,333,18.75
12 / 09 / 2023 09: 50: 34.588,#,343,18.75
12 / 09 / 2023 09: 50: 35.591,#,348,18.75
12 / 09 / 2023 09: 50: 36.587,#,343,18.75
12 / 09 / 2023 09: 50: 37.587,#,347,18.25
12 / 09 / 2023 09: 50: 38.589,#,338,18.75
12 / 09 / 2023 09: 50: 39.591,#,332,18.75
12 / 09 / 2023 09: 50: 40.586,#,335,18.25
12 / 09 / 2023 09: 50: 41.588,#,339,18.75
12 / 09 / 2023 09: 50: 42.588,#,341,18.75
12 / 09 / 2023 09: 50: 43.586,#,343,18.75
12 / 09 / 2023 09: 50: 44.587,#,310,18.25
12 / 09 / 2023 09: 50: 45.590,#,271,18.75
12 / 09 / 2023 09: 50: 46.587,#,282,18.75
12 / 09 / 2023 09: 50: 47.586,#,256,18.50
12 / 09 / 2023 09: 50: 48.587,#,245,18.75
12 / 09 / 2023 09: 50: 49.587,#,245,18.75
12 / 09 / 2023 09: 50: 50.590,#,247,18.75
12 / 09 / 2023 09: 50: 51.586,#,258,18.75
12 / 09 / 2023 09: 50: 52.589,#,267,18.75
12 / 09 / 2023 09: 50: 53.587,#,279,18.75
12 / 09 / 2023 09: 50: 54.586,#,279,18.75
12 / 09 / 2023 09: 50: 55.586,#,325,18.75
12 / 09 / 2023 09: 50: 56.586,#,335,18.75
12 / 09 / 2023 09: 50: 57.586,#,334,18.50
12 / 09 / 2023 09: 50: 58.589,#,332,18.25
12 / 09 / 2023 09: 50: 59.587,#,314,18.75
12 / 09 / 2023 09: 51: 00.587,#,322,18.75
12 / 09 / 2023 09: 51: 01.587,#,302,18.25
