12 / 09 / 2023 10: 36: 46.588,#,142,17.50
12 / 09 / 2023 10: 36: 47.588,#,142,17.50
12 / 09 / 2023 10: 36: 48.587,#,142,17.50
12 / 09 / 2023 10: 36: 49.587,#,142,17.50
12 / 09 / 2023 10: 36: 50.587,#,142,17.50
12 / 09 / 2023 10: 36: 51.588,#,142,17.50
12 / 09 / 2023 10: 36: 52.586,#,142,17.25
12 / 09 / 2023 10: 36: 53.588,#,142,17.50
12 / 09 / 2023 10: 36: 54.587,#,142,17.50
12 / 09 / 2023 10: 36: 55.588,#,206,17.25
12 / 09 / 2023 10: 36: 56.587,#,238,17.50
12 / 09 / 2023 10: 36: 57.587,#,227,17.50
12 / 09 / 2023 10: 36: 58.586,#,259,17.50
12 / 09 / 2023 10: 36: 59.587,#,276,17.25
12 / 09 / 2023 10: 37: 00.587,#,284,17.50
12 / 09 / 2023 10: 37: 01.588,#,286,17.50
12 / 09 / 2023 10: 37: 02.587,#,298,17.25
12 / 09 / 2023 10: 37: 03.592,#,322,17.50
12 / 09 / 2023 10: 37: 04.591,#,323,17.50
12 / 09 / 2023 10: 37: 05.588,#,330,17.75
12 / 09 / 2023 10: 37: 06.586,#,314,17.50
12 / 09 / 2023 10: 37: 07.587,#,300,17.50
12 / 09 / 2023 10: 37: 08.587,#,271,17.50
12 / 09 / 2023 10: 37: 09.588,#,214,17.50
12 / 09 / 2023 10: 37: 10.588,#,164,17.50
12 / 09 / 2023 10: 37: 11.591,#,146,17.50
12 / 09 / 2023 10: 37: 12.587,#,142,17.50
12 / 09 / 2023 10: 37: 13.588,#,142,17.25
12 / 09 / 2023 10: 37: 14.588,#,142,17.50
12 / 09 / 2023 10: 37: 15.587,#,142,17.50
12 / 09 / 2023 10: 37: 16.587,#,142,17.00
12 / 09 / 2023 10: 37: 17.588,#,142,17.50
12 / 09 / 2023 10: 37: 18.587,#,142,17.50
12 / 09 / 2023 10: 37: 19.587,#,142,17.50
12 / 09 / 2023 10: 37: 20.588,#,142,17.25
12 / 09 / 2023 10: 37: 21.588,#,142,17.50
12 / 09 / 2023 10: 37: 22.588,#,142,17.50
12 / 09 / 2023 10: 37: 23.589,#,142,17.50
12 / 09 / 2023 10: 37: 24.590,#,142,17.50
12 / 09 / 2023 10: 37: 25.588,#,142,17.50
12 / 09 / 2023 10: 37: 26.592,#,142,17.50
12 / 09 / 2023 10: 37: 27.587,#,142,17.50
12 / 09 / 2023 10: 37: 28.587,#,142,17.50
12 / 09 / 2023 10: 37: 29.587,#,142,17.50
12 / 09 / 2023 10: 37: 30.587,#,142,17.50
12 / 09 / 2023 10: 37: 31.587,#,142,17.50
12 / 09 / 2023 10: 37: 32.587,#,218,17.50
12 / 09 / 2023 10: 37: 33.589,#,241,17.50
12 / 09 / 2023 10: 37: 34.588,#,237,17.25
12 / 09 / 2023 10: 37: 35.589,#,254,17.50
12 / 09 / 2023 10: 37: 36.588,#,268,17.50
12 / 09 / 2023 10: 37: 37.587,#,285,17.00
12 / 09 / 2023 10: 37: 38.587,#,280,17.50
12 / 09 / 2023 10: 37: 39.588,#,297,17.50
12 / 09 / 2023 10: 37: 40.588,#,296,17.50
12 / 09 / 2023 10: 37: 41.588,#,310,17.00
12 / 09 / 2023 10: 37: 42.587,#,335,17.50
12 / 09 / 2023 10: 37: 43.591,#,333,17.50
12 / 09 / 2023 10: 37: 44.588,#,336,17.50
12 / 09 / 2023 10: 37: 45.588,#,311,17.50
12 / 09 / 2023 10: 37: 46.589,#,265,17.50
12 / 09 / 2023 10: 37: 47.588,#,192,17.50
12 / 09 / 2023 10: 37: 48.593,#,155,17.50
