12 / 09 / 2023 09: 32: 39.580,#,142,18.75
12 / 09 / 2023 09: 32: 40.580,#,142,18.25
12 / 09 / 2023 09: 32: 41.580,#,142,18.75
12 / 09 / 2023 09: 32: 42.581,#,142,18.75
12 / 09 / 2023 09: 32: 43.579,#,142,18.75
12 / 09 / 2023 09: 32: 44.581,#,142,18.75
12 / 09 / 2023 09: 32: 45.581,#,173,18.75
12 / 09 / 2023 09: 32: 46.580,#,231,18.50
12 / 09 / 2023 09: 32: 47.583,#,255,18.75
12 / 09 / 2023 09: 32: 48.583,#,280,18.75
12 / 09 / 2023 09: 32: 49.585,#,293,18.75
12 / 09 / 2023 09: 32: 50.581,#,261,18.75
12 / 09 / 2023 09: 32: 51.583,#,249,18.00
12 / 09 / 2023 09: 32: 52.580,#,238,18.75
12 / 09 / 2023 09: 32: 53.583,#,238,18.75
12 / 09 / 2023 09: 32: 54.584,#,260,18.25
12 / 09 / 2023 09: 32: 55.580,#,298,18.75
12 / 09 / 2023 09: 32: 56.582,#,322,18.75
12 / 09 / 2023 09: 32: 57.580,#,312,18.75
12 / 09 / 2023 09: 32: 58.580,#,297,18.25
12 / 09 / 2023 09: 32: 59.580,#,339,18.75
12 / 09 / 2023 09: 33: 00.581,#,370,18.75
12 / 09 / 2023 09: 33: 01.581,#,361,18.25
12 / 09 / 2023 09: 33: 02.583,#,358,18.75
12 / 09 / 2023 09: 33: 03.580,#,349,18.75
12 / 09 / 2023 09: 33: 04.580,#,335,18.75
12 / 09 / 2023 09: 33: 05.583,#,284,18.75
12 / 09 / 2023 09: 33: 06.581,#,260,18.75
12 / 09 / 2023 09: 33: 07.581,#,185,18.75
12 / 09 / 2023 09: 33: 08.583,#,155,18.75
12 / 09 / 2023 09: 33: 09.580,#,142,18.75
12 / 09 / 2023 09: 33: 10.581,#,142,18.75
12 / 09 / 2023 09: 33: 11.581,#,142,18.75
12 / 09 / 2023 09: 33: 12.583,#,142,18.25
12 / 09 / 2023 09: 33: 13.581,#,142,18.75
12 / 09 / 2023 09: 33: 14.585,#,142,18.75
12 / 09 / 2023 09: 33: 15.581,#,142,18.25
12 / 09 / 2023 09: 33: 16.581,#,142,18.50
12 / 09 / 2023 09: 33: 17.580,#,142,18.75
12 / 09 / 2023 09: 33: 18.585,#,142,18.75
12 / 09 / 2023 09: 33: 19.580,#,142,18.25
12 / 09 / 2023 09: 33: 20.581,#,142,18.75
12 / 09 / 2023 09: 33: 21.585,#,142,18.75
12 / 09 / 2023 09: 33: 22.580,#,142,18.75
