12 / 09 / 2023 09: 52: 39.587,#,142,18.75
12 / 09 / 2023 09: 52: 40.588,#,142,18.25
12 / 09 / 2023 09: 52: 41.588,#,142,18.75
12 / 09 / 2023 09: 52: 42.587,#,142,18.75
12 / 09 / 2023 09: 52: 43.587,#,142,18.25
12 / 09 / 2023 09: 52: 44.587,#,142,18.75
12 / 09 / 2023 09: 52: 45.591,#,142,18.75
12 / 09 / 2023 09: 52: 46.587,#,155,18.75
12 / 09 / 2023 09: 52: 47.591,#,161,18.75
12 / 09 / 2023 09: 52: 48.587,#,191,17.75
12 / 09 / 2023 09: 52: 49.592,#,274,18.75
12 / 09 / 2023 09: 52: 50.588,#,311,18.75
12 / 09 / 2023 09: 52: 51.588,#,317,18.75
12 / 09 / 2023 09: 52: 52.587,#,311,18.75
12 / 09 / 2023 09: 52: 53.587,#,264,18.75
12 / 09 / 2023 09: 52: 54.588,#,245,18.75
12 / 09 / 2023 09: 52: 55.587,#,262,18.75
12 / 09 / 2023 09: 52: 56.586,#,233,18.75
12 / 09 / 2023 09: 52: 57.589,#,221,18.75
12 / 09 / 2023 09: 52: 58.588,#,207,18.25
12 / 09 / 2023 09: 52: 59.588,#,208,18.75
12 / 09 / 2023 09: 53: 00.592,#,219,18.75
12 / 09 / 2023 09: 53: 01.587,#,206,18.25
12 / 09 / 2023 09: 53: 02.588,#,194,18.75
12 / 09 / 2023 09: 53: 03.588,#,206,18.75
12 / 09 / 2023 09: 53: 04.588,#,221,18.75
12 / 09 / 2023 09: 53: 05.587,#,181,18.75
12 / 09 / 2023 09: 53: 06.588,#,142,18.75
12 / 09 / 2023 09: 53: 07.588,#,142,18.75
12 / 09 / 2023 09: 53: 08.587,#,142,18.25
12 / 09 / 2023 09: 53: 09.586,#,142,18.75
12 / 09 / 2023 09: 53: 10.588,#,142,18.75
12 / 09 / 2023 09: 53: 11.588,#,142,18.75
12 / 09 / 2023 09: 53: 12.592,#,142,18.75
12 / 09 / 2023 09: 53: 13.588,#,142,18.75
12 / 09 / 2023 09: 53: 14.590,#,142,18.75
12 / 09 / 2023 09: 53: 15.587,#,142,18.75
12 / 09 / 2023 09: 53: 16.591,#,142,18.75
12 / 09 / 2023 09: 53: 17.588,#,142,18.75
12 / 09 / 2023 09: 53: 18.588,#,142,18.75
12 / 09 / 2023 09: 53: 19.587,#,142,18.25
12 / 09 / 2023 09: 53: 20.591,#,142,18.75
12 / 09 / 2023 09: 53: 21.587,#,142,18.75
12 / 09 / 2023 09: 53: 22.587,#,142,18.25
12 / 09 / 2023 09: 53: 23.588,#,142,18.75
12 / 09 / 2023 09: 53: 24.588,#,142,18.75
12 / 09 / 2023 09: 53: 25.587,#,142,18.75
12 / 09 / 2023 09: 53: 26.587,#,142,18.75
12 / 09 / 2023 09: 53: 27.586,#,142,18.75
12 / 09 / 2023 09: 53: 28.586,#,142,18.75
12 / 09 / 2023 09: 53: 29.587,#,142,18.75
12 / 09 / 2023 09: 53: 30.587,#,142,18.75
12 / 09 / 2023 09: 53: 31.586,#,142,18.75
12 / 09 / 2023 09: 53: 32.587,#,142,18.75
12 / 09 / 2023 09: 53: 33.587,#,142,18.25
12 / 09 / 2023 09: 53: 34.587,#,142,18.75
12 / 09 / 2023 09: 53: 35.588,#,142,18.75
12 / 09 / 2023 09: 53: 36.588,#,142,18.75
12 / 09 / 2023 09: 53: 37.586,#,142,18.75
12 / 09 / 2023 09: 53: 38.587,#,142,18.75
12 / 09 / 2023 09: 53: 39.588,#,142,18.75
12 / 09 / 2023 09: 53: 40.587,#,142,18.25
12 / 09 / 2023 09: 53: 41.587,#,142,18.75
12 / 09 / 2023 09: 53: 42.588,#,142,18.75
12 / 09 / 2023 09: 53: 43.588,#,142,18.25
12 / 09 / 2023 09: 53: 44.591,#,142,18.75
12 / 09 / 2023 09: 53: 45.588,#,142,18.75
12 / 09 / 2023 09: 53: 46.589,#,142,18.75
12 / 09 / 2023 09: 53: 47.587,#,142,18.75
12 / 09 / 2023 09: 53: 48.588,#,142,18.75
12 / 09 / 2023 09: 53: 49.588,#,142,18.75
12 / 09 / 2023 09: 53: 50.587,#,142,18.75
12 / 09 / 2023 09: 53: 51.588,#,142,18.75
12 / 09 / 2023 09: 53: 52.588,#,142,18.75
12 / 09 / 2023 09: 53: 53.587,#,142,18.75
12 / 09 / 2023 09: 53: 54.587,#,142,18.50
12 / 09 / 2023 09: 53: 55.587,#,142,18.75
12 / 09 / 2023 09: 53: 56.587,#,142,18.75
12 / 09 / 2023 09: 53: 57.589,#,142,18.75
12 / 09 / 2023 09: 53: 58.590,#,142,18.25
12 / 09 / 2023 09: 53: 59.587,#,142,18.75
12 / 09 / 2023 09: 54: 00.588,#,147,18.75
12 / 09 / 2023 09: 54: 01.587,#,162,18.25
12 / 09 / 2023 09: 54: 02.588,#,198,18.75
12 / 09 / 2023 09: 54: 03.592,#,260,18.75
12 / 09 / 2023 09: 54: 04.588,#,304,18.25
12 / 09 / 2023 09: 54: 05.588,#,302,18.75
12 / 09 / 2023 09: 54: 06.591,#,278,18.75
12 / 09 / 2023 09: 54: 07.587,#,288,18.75
12 / 09 / 2023 09: 54: 08.588,#,297,18.75
12 / 09 / 2023 09: 54: 09.587,#,286,18.75
12 / 09 / 2023 09: 54: 10.591,#,287,18.75
12 / 09 / 2023 09: 54: 11.588,#,291,18.75
12 / 09 / 2023 09: 54: 12.587,#,264,18.75
12 / 09 / 2023 09: 54: 13.588,#,246,18.75
12 / 09 / 2023 09: 54: 14.589,#,222,18.75
12 / 09 / 2023 09: 54: 15.588,#,215,18.25
12 / 09 / 2023 09: 54: 16.588,#,224,18.75
12 / 09 / 2023 09: 54: 17.588,#,206,18.75
12 / 09 / 2023 09: 54: 18.588,#,193,18.75
12 / 09 / 2023 09: 54: 19.589,#,169,18.25
12 / 09 / 2023 09: 54: 20.588,#,165,18.75
12 / 09 / 2023 09: 54: 21.587,#,185,18.75
12 / 09 / 2023 09: 54: 22.587,#,177,18.25
12 / 09 / 2023 09: 54: 23.588,#,155,18.75
12 / 09 / 2023 09: 54: 24.587,#,142,18.75
12 / 09 / 2023 09: 54: 25.588,#,142,18.75
12 / 09 / 2023 09: 54: 26.591,#,142,18.75
12 / 09 / 2023 09: 54: 27.588,#,142,18.75
12 / 09 / 2023 09: 54: 28.589,#,142,18.75
12 / 09 / 2023 09: 54: 29.589,#,142,18.75
12 / 09 / 2023 09: 54: 30.592,#,142,18.75
12 / 09 / 2023 09: 54: 31.587,#,142,18.75
12 / 09 / 2023 09: 54: 32.587,#,142,18.75
12 / 09 / 2023 09: 54: 33.587,#,142,18.75
12 / 09 / 2023 09: 54: 34.587,#,142,18.75
12 / 09 / 2023 09: 54: 35.587,#,142,18.75
12 / 09 / 2023 09: 54: 36.589,#,142,18.75
12 / 09 / 2023 09: 54: 37.587,#,142,18.75
12 / 09 / 2023 09: 54: 38.589,#,142,18.75
12 / 09 / 2023 09: 54: 39.588,#,142,18.75
12 / 09 / 2023 09: 54: 40.589,#,142,18.25
12 / 09 / 2023 09: 54: 41.589,#,142,18.75
12 / 09 / 2023 09: 54: 42.589,#,142,18.75
12 / 09 / 2023 09: 54: 43.588,#,142,18.25
12 / 09 / 2023 09: 54: 44.588,#,142,18.75
12 / 09 / 2023 09: 54: 45.589,#,142,18.75
12 / 09 / 2023 09: 54: 46.589,#,142,18.75
12 / 09 / 2023 09: 54: 47.587,#,142,18.75
12 / 09 / 2023 09: 54: 48.589,#,142,18.75
12 / 09 / 2023 09: 54: 49.589,#,142,18.75
12 / 09 / 2023 09: 54: 50.587,#,142,18.75
12 / 09 / 2023 09: 54: 51.592,#,142,18.75
12 / 09 / 2023 09: 54: 52.588,#,142,18.75
12 / 09 / 2023 09: 54: 53.586,#,142,18.75
12 / 09 / 2023 09: 54: 54.588,#,142,18.25
12 / 09 / 2023 09: 54: 55.590,#,142,18.75
12 / 09 / 2023 09: 54: 56.588,#,142,18.75
12 / 09 / 2023 09: 54: 57.588,#,142,18.50
12 / 09 / 2023 09: 54: 58.590,#,142,18.75
12 / 09 / 2023 09: 54: 59.588,#,142,18.75
12 / 09 / 2023 09: 55: 00.589,#,142,18.75
12 / 09 / 2023 09: 55: 01.589,#,142,18.25
12 / 09 / 2023 09: 55: 02.591,#,142,18.75
12 / 09 / 2023 09: 55: 03.589,#,169,18.75
12 / 09 / 2023 09: 55: 04.589,#,193,18.25
12 / 09 / 2023 09: 55: 05.588,#,173,18.75
12 / 09 / 2023 09: 55: 06.587,#,167,18.75
12 / 09 / 2023 09: 55: 07.587,#,175,18.75
12 / 09 / 2023 09: 55: 08.589,#,193,18.75
12 / 09 / 2023 09: 55: 09.588,#,206,18.75
12 / 09 / 2023 09: 55: 10.589,#,223,18.75
12 / 09 / 2023 09: 55: 11.589,#,235,18.75
12 / 09 / 2023 09: 55: 12.593,#,233,18.75
12 / 09 / 2023 09: 55: 13.588,#,228,18.75
12 / 09 / 2023 09: 55: 14.589,#,225,18.75
12 / 09 / 2023 09: 55: 15.588,#,232,18.25
12 / 09 / 2023 09: 55: 16.589,#,241,18.75
12 / 09 / 2023 09: 55: 17.588,#,245,18.75
12 / 09 / 2023 09: 55: 18.588,#,236,18.75
12 / 09 / 2023 09: 55: 19.589,#,238,18.25
12 / 09 / 2023 09: 55: 20.589,#,237,18.75
12 / 09 / 2023 09: 55: 21.592,#,214,18.75
12 / 09 / 2023 09: 55: 22.588,#,232,18.25
12 / 09 / 2023 09: 55: 23.588,#,284,18.75
12 / 09 / 2023 09: 55: 24.620,#,284,18.75
