12 / 09 / 2023 10: 26: 46.583,#,142,17.50
12 / 09 / 2023 10: 26: 47.586,#,142,17.50
12 / 09 / 2023 10: 26: 48.583,#,142,17.50
12 / 09 / 2023 10: 26: 49.589,#,142,17.50
12 / 09 / 2023 10: 26: 50.584,#,142,17.00
12 / 09 / 2023 10: 26: 51.589,#,142,17.50
12 / 09 / 2023 10: 26: 52.584,#,142,17.50
12 / 09 / 2023 10: 26: 53.584,#,142,17.00
12 / 09 / 2023 10: 26: 54.583,#,142,17.50
12 / 09 / 2023 10: 26: 55.588,#,142,17.50
12 / 09 / 2023 10: 26: 56.585,#,142,17.50
12 / 09 / 2023 10: 26: 57.587,#,142,17.00
12 / 09 / 2023 10: 26: 58.584,#,157,17.50
12 / 09 / 2023 10: 26: 59.585,#,202,17.50
12 / 09 / 2023 10: 27: 00.585,#,258,17.50
12 / 09 / 2023 10: 27: 01.590,#,335,17.50
12 / 09 / 2023 10: 27: 02.584,#,341,17.50
12 / 09 / 2023 10: 27: 03.584,#,348,17.50
12 / 09 / 2023 10: 27: 04.591,#,310,17.50
12 / 09 / 2023 10: 27: 05.585,#,316,17.50
12 / 09 / 2023 10: 27: 06.585,#,284,17.50
12 / 09 / 2023 10: 27: 07.586,#,261,17.50
12 / 09 / 2023 10: 27: 08.584,#,256,17.50
12 / 09 / 2023 10: 27: 09.584,#,161,17.50
12 / 09 / 2023 10: 27: 10.585,#,142,17.50
12 / 09 / 2023 10: 27: 11.583,#,142,17.00
12 / 09 / 2023 10: 27: 12.583,#,142,17.50
12 / 09 / 2023 10: 27: 13.584,#,142,17.50
12 / 09 / 2023 10: 27: 14.586,#,142,17.00
12 / 09 / 2023 10: 27: 15.584,#,142,17.25
12 / 09 / 2023 10: 27: 16.585,#,142,17.50
12 / 09 / 2023 10: 27: 17.586,#,142,17.50
12 / 09 / 2023 10: 27: 18.584,#,142,17.00
12 / 09 / 2023 10: 27: 19.583,#,142,17.50
12 / 09 / 2023 10: 27: 20.584,#,142,17.50
12 / 09 / 2023 10: 27: 21.583,#,144,17.50
